id,label,name,title,date
date:2_march_2011,DATE,2 March 2011,,
org:ea_note,ORG,EA Note,,
org:g_rudebusch,ORG,G. Rudebusch,,
org:san_francisco_fed_economic_letter,ORG,San Francisco Fed Economic Letter,,
loc:l_christiano,GPE,L. Christiano,,
date:16397,DATE,16397,,
date:1991_2007,DATE,1991-2007,,
org:the_financial_and_economic_crisis_imf_surveillance,ORG,the Financial and Economic Crisis: IMF Surveillance,,
date:10_january_2011,DATE,10 January 2011,,
person:mill_rebut,PERSON,Mill Rebut,,
org:confirm_arguments_of_mainstream_economists_supporting_globalization,ORG,Confirm Arguments of Mainstream Economists Supporting Globalization,,
date:3,DATE,3,,
person:l_bini_smaghi,PERSON,L. Bini Smaghi,,
org:luiss_guido_carli_university,ORG,LUISS Guido Carli University,,
date:27_may_2009,DATE,27 May 2009,,
person:4l_bini_smaghi,PERSON,4]L. Bini Smaghi,,
topic:international_symposium,Topic,International symposium,,
doc:1666,Document,Rethinking risk management: from lessons learned to taking action,Rethinking risk management: from lessons learned to taking action,2011-03-04
speech:1666,Speech,Rethinking risk management: from lessons learned to taking action,Rethinking risk management: from lessons learned to taking action,2011-03-04
date:4_march_2011_1,DATE,4 March 2011 1,,
org:risk_and_return,ORG,Risk and Return,,
date:the_past_thee_years_and_a_half,DATE,the past thee years and a half,,
org:value_at_risk,ORG,Value at Risk,,
person:gaussian_copula,PERSON,Gaussian copula,,
person:discomfort,PERSON,Discomfort,,
date:less_than_10_years,DATE,less than 10 years,,
date:the_last_100_years,DATE,the last 100 years,,
topic:brrisk_and_return_south_africa_conference,Topic,", <br>Risk and Return South Africa conference",,
doc:1667,Document,The ECB's experience with unconventional measures - Slides from presentation at the US Monetary Policy Forum,The ECB's experience with unconventional measures - Slides from presentation at the US Monetary Policy Forum,2011-02-25
speech:1667,Speech,The ECB's experience with unconventional measures - Slides from presentation at the US Monetary Policy Forum,The ECB's experience with unconventional measures - Slides from presentation at the US Monetary Policy Forum,2011-02-25
date:2011_02_25,Date,2011-02-25,,
date:25_february_2011,DATE,25 February 2011,,
topic:unconventional_measures,Topic,unconventional measures,,
topic:us_monetary_policy_forum_vitor_constancio,Topic,US Monetary Policy Forum Vítor Constâncio,,
doc:1668,Document,Competitiveness and the smooth functioning of EMU,Competitiveness and the smooth functioning of EMU,2011-02-23
speech:1668,Speech,Competitiveness and the smooth functioning of EMU,Competitiveness and the smooth functioning of EMU,2011-02-23
date:2011_02_23,Date,2011-02-23,,
org:the_university_of_liege_liege,ORG,"the University of Liège, Liège",,
date:february_2011_competitiveness,DATE,February 2011 Competitiveness,,
date:23_february_2011_1,DATE,23 February 2011 1,,
date:five_and_a_half_years,DATE,five and a half years,,
date:around_2005,DATE,around 2005,,
person:bernard_a_b,PERSON,"Bernard, A. B.",,
loc:redding,GPE,Redding,,
person:s_j_and,PERSON,S. J. and,,
person:p_k_schott,PERSON,P. K. Schott,,
date:30_31,DATE,30-31,,
org:con201113,ORG,CON/2011/13,,
person:j_and_m_de_molina,PERSON,J. and M. de Molina,,
org:banco_de_espana_occasional_paper_0901,ORG,Banco de España Occasional Paper 0901,,
person:h_remsperger,PERSON,H. Remsperger,,
person:katsimi,PERSON,Katsimi,,
person:j_j_perez,PERSON,J. J. Pérez,,
person:l_schuhknecht,PERSON,L. Schuhknecht,,
org:s_tober,ORG,S. Tober,,
org:j_valles,ORG,J. Vallés,,
org:banco_de_espana_working_paper,ORG,Banco de Espana Working Paper,,
person:g_ottaviano,PERSON,G. Ottaviano,,
org:f_di_mauro,ORG,F. di Mauro,,
person:a_j_sanchez,PERSON,A. J. Sanchez,,
person:schuhknecht,PERSON,Schuhknecht,,
loc:de_bercy,GPE,de Bercy,,
person:reihe_okonomie,PERSON,Reihe Ökonomie,,
org:institute_for_advanced_studies,ORG,Institute for Advanced Studies,,
org:h_belke,ORG,"H., Belke",,
person:g_schnabl,PERSON,G. Schnabl,,
date:7,DATE,7,,
date:no_30,DATE,No 30,,
org:the_oecd_economic_outlook,ORG,the OECD Economic Outlook,,
doc:1669,Document,"Eurozone, European crisis & policy responses","Eurozone, European crisis & policy responses",2011-02-22
speech:1669,Speech,"Eurozone, European crisis & policy responses","Eurozone, European crisis & policy responses",2011-02-22
date:2011_02_22,Date,2011-02-22,,
org:the_goldman_sachs_global_macro_conference_asia_2011,ORG,the Goldman Sachs Global Macro Conference - Asia 2011,,
date:22_february_2011_eurozone,DATE,22 February 2011 Eurozone,,
date:22_february_2011_1,DATE,22 February 2011 1,,
date:earlier_decades,DATE,earlier decades,,
org:the_single_market_and_monetary_union,ORG,the Single Market and Monetary Union,,
date:mid_decade,DATE,mid-decade,,
org:the_european_union_and_imf,ORG,the European Union and IMF,,
loc:latin_americas,LOC,Latin America’s,,
date:the_second_half_of_the_1990s,DATE,the second half of the 1990s,,
org:the_asian_tigers,ORG,the ‘Asian Tigers,,
person:chiang_mai_initiative,PERSON,Chiang Mai Initiative,,
org:european_supervisory_agencies,ORG,European Supervisory Agencies,,
date:between_1997_2007,DATE,between 1997-2007,,
date:between_1997_and_2007,DATE,between 1997 and 2007,,
date:14_february_2011,DATE,14 February 2011,,
date:year_on_,DATE,year-on-,,
person:vansteenkiste,PERSON,Vansteenkiste,,
date:between_2000_2007_note_growth_rate_shown_in_the_chart,DATE,between 2000-2007 Note: Growth rate shown in the chart,,
org:haver_analytics_and_imf,ORG,Haver Analytics and IMF,,
person:pattillo,PERSON,Pattillo,,
date:996_1009,DATE,996-1009,,
loc:kanda,GPE,Kanda,,
person:edwards,PERSON,Edwards,,
loc:h_pill,GPE,H. Pill,,
person:ro_valdes,PERSON,R.O. Valdés,,
person:r_hausmann,PERSON,R. Hausmann,,
org:great_depressions,ORG,Great Depressions,,
date:12trichet,DATE,12]Trichet,,
org:httpwwwecbeuropaeupresskeydate2009htmlsp090713enhtml,ORG,http://www.ecb.europa.eu/press/key/date/2009/html/sp090713.en.html,,
topic:european_crisis_policy_responses,Topic,European crisis & policy responses,,
topic:goldman_sachs_global_macro_conference_asia,Topic,Goldman Sachs Global Macro Conference - Asia,,
doc:1670,Document,Central banking after the financial crisis,Central banking after the financial crisis,2011-02-21
speech:1670,Speech,Central banking after the financial crisis,Central banking after the financial crisis,2011-02-21
date:2011_02_21,Date,2011-02-21,,
org:imfs_distinguished_lecture,ORG,IMFS Distinguished Lecture,,
date:21_february_2011,DATE,21 February 2011,,
date:longer_than_3_months,DATE,longer than 3 months,,
date:13_april_2011,DATE,13 April 2011,,
org:the_covered_bonds_purchase_programme,ORG,the Covered Bonds Purchase Programme,,
date:early_may_2010,DATE,early May 2010,,
org:the_van_rompuy_task_force,ORG,the Van Rompuy Task Force,,
loc:nishioka,GPE,Nishioka,,
org:bis_working_papers_no188,ORG,BIS Working Papers No188,,
person:henry_s_king_co,PERSON,Henry S. King & Co.,,
org:rescue,ORG,Rescue,,
date:36_46,DATE,36-46,,
org:bank_for_international_settlements_bordo,ORG,Bank for International Settlements Bordo,,
org:new_palgrave_dictionary_of_economics,ORG,New Palgrave Dictionary of Economics,,
person:bordo,PERSON,Bordo,,
person:zampolli,PERSON,Zampolli,,
date:1187,DATE,1187,,
date:19_july_2010,DATE,19 July 2010,,
person:httpwwwvoxeuorgindexphpqnode5309_leeper,PERSON,http://www.voxeu.org/index.php?q=node/5309 Leeper,,
org:proceedings,ORG,"Proceedings,",,
date:2007a,DATE,"2007a,",,
date:2007a_2007b,DATE,"2007a, 2007b",,
org:shinichi_nishioka,ORG,Shinichi Nishioka,,
person:nobuyuki_oda,PERSON,Nobuyuki Oda,,
person:masaaki_shirakawa,PERSON,Masaaki Shirakawa,,
person:kazuo_ueda,PERSON,Kazuo Ueda,,
person:hiroshi_ugai,PERSON,Hiroshi Ugai,,
topic:imfs_distinguished_lecture,Topic,IMFS Distinguished Lecture,,
doc:1671,Document,Intellectual challenges to financial stability analysis in the era of macroprudential oversight,Intellectual challenges to financial stability analysis in the era of macroprudential oversight,2011-02-18
speech:1671,Speech,Intellectual challenges to financial stability analysis in the era of macroprudential oversight,Intellectual challenges to financial stability analysis in the era of macroprudential oversight,2011-02-18
date:2011_02_18,Date,2011-02-18,,
date:18_february_2011,DATE,18 February 2011,,
org:the_banque_de_france_financial_stability_review_nr,ORG,the Banque de France Financial Stability Review Nr,,
date:15_february_2011,DATE,"15, February 2011",,
org:the_french_g20,ORG,the French G20,,
person:jean_philippe_bouchaud,PERSON,Jean-Philippe Bouchaud,,
org:the_ecole_polytechnique,ORG,the Ecole Polytechnique,,
org:banque_de_france_financial_stability_review_no,ORG,Banque de France Financial Stability Review No,,
topic:intellectual_challenges,Topic,Intellectual challenges,,
topic:financial_stability_analysis,Topic,financial stability analysis,,
topic:macroprudential_oversight,Topic,macroprudential oversight,,
doc:1672,Document,Addressing imbalances in the euro area,Addressing imbalances in the euro area,2011-02-14
speech:1672,Speech,Addressing imbalances in the euro area,Addressing imbalances in the euro area,2011-02-14
date:2011_02_14,Date,2011-02-14,,
org:halle_institute_for_economic_research,ORG,Halle Institute for Economic Research,,
org:the_london_2009_g20_summit,ORG,the London 2009 G20 Summit,,
org:current_account_deficits,ORG,Current Account Deficits,,
date:20022,DATE,2002:2,,
org:bs,ORG,BS,,
org:rabanal,ORG,Rabanal,,
date:the_period_1992_2001,DATE,the period 1992-2001,,
date:april_2007,DATE,April 2007,,
topic:halle_institute,Topic,Halle Institute,,
doc:1673,Document,The essence of Economic and Monetary Union,The essence of Economic and Monetary Union,2011-02-11
speech:1673,Speech,The essence of Economic and Monetary Union,The essence of Economic and Monetary Union,2011-02-11
date:2011_02_11,Date,2011-02-11,,
loc:schaffermahlzeit,GPE,Schaffermahlzeit,,
loc:bremen,GPE,Bremen,,
date:11_february_2011,DATE,11 February 2011,,
date:11_february_2011_gentlemen,DATE,11 February 2011 Gentlemen,,
date:1545,DATE,1545,,
date:466_years,DATE,466 years,,
org:hanseatic,ORG,Hanseatic,,
date:the_14th_to_16th_centuries,DATE,the 14th to 16th centuries,,
loc:the_wendischer_munzverein,GPE,the Wendischer Münzverein,,
loc:lubeck,GPE,Lübeck,,
loc:luneburg,GPE,Lüneburg,,
loc:wismar,GPE,Wismar,,
org:rostock_stralsund,ORG,"Rostock, Stralsund",,
person:wismar,PERSON,Wismar,,
person:tallinn,PERSON,Tallinn,,
loc:rotterdam,GPE,Rotterdam,,
loc:cadiz,GPE,Cadiz,,
loc:genoa,GPE,Genoa,,
loc:saint_malo,LOC,Saint-Malo,,
loc:bretagne,GPE,Bretagne,,
person:a_need,PERSON,a. Need,,
date:today_12_years,DATE,today 12 years,,
topic:economic_and_monetary_union_jean_claude_trichet,Topic,Economic and Monetary Union Jean-Claude Trichet,,
topic:guest,Topic,Guest,,
topic:schaffermahlzeit,Topic,Schaffermahlzeit,,
topic:11_february_2011_gentlemen,Topic,11 February 2011 Gentlemen,,
doc:1674,Document,"Monetary Union, Regulation and Supervision","Monetary Union, Regulation and Supervision",2011-02-10
speech:1674,Speech,"Monetary Union, Regulation and Supervision","Monetary Union, Regulation and Supervision",2011-02-10
date:2011_02_10,Date,2011-02-10,,
org:european_financial_servicesconference_taking_stock_of_reform_fragmentation,ORG,European Financial ServicesConference “Taking Stock of Reform: Fragmentation,,
org:brussels10,ORG,"Brussels,10",,
org:be_srensen,ORG,B.E. Sørensen,,
date:1963_90,DATE,1963-90,,
loc:b_mackowiak,GPE,B. Maćkowiak,,
person:fp_mongelli,PERSON,F.P. Mongelli,,
person:g_noblet,PERSON,G. Noblet,,
person:estabilidad_financiera,PERSON,Estabilidad Financiera,,
org:the_committee_of,ORG,the Committee of,,
topic:introductory_keynote_address,Topic,introductory keynote address,,
doc:1675,Document,Sovereign risk and the euro (slides from the presentation),Sovereign risk and the euro (slides from the presentation),2011-02-09
speech:1675,Speech,Sovereign risk and the euro (slides from the presentation),Sovereign risk and the euro (slides from the presentation),2011-02-09
date:2011_02_09,Date,2011-02-09,,
date:9_february_2011,DATE,9 February 2011,,
topic:sovereign_risk,Topic,Sovereign risk,,
doc:1676,Document,I am still learning - The legacy of Tommaso Padoa-Schioppa,I am still learning - The legacy of Tommaso Padoa-Schioppa,2011-02-01
speech:1676,Speech,I am still learning - The legacy of Tommaso Padoa-Schioppa,I am still learning - The legacy of Tommaso Padoa-Schioppa,2011-02-01
date:2011_02_01,Date,2011-02-01,,
org:dear_carlo_ciampi,ORG,Dear Carlo Ciampi,,
person:cher_jacques_delors,PERSON,Cher Jacques Delors,,
org:dear_friends,ORG,Dear Friends,,
person:francisco_goya,PERSON,Francisco Goya,,
date:the_last_200_years,DATE,the last 200 years,,
org:mu,ORG,MU,,
date:20_january_2011,DATE,20 January 2011,,
person:il_faut_agir,PERSON,il faut agir,,
org:che_qualcosa_sia_impossibile,ORG,che qualcosa sia impossibile,,
person:je_peux,PERSON,Je peux,,
person:notre_ami,PERSON,notre ami,,
person:notre_ami_si_regrette,PERSON,notre ami si regretté,,
person:amitie_profonde,PERSON,amitié profonde,,
topic:legacy,Topic,legacy,,
topic:tommaso_padoa_schioppa,Topic,Tommaso Padoa-Schioppa,,
doc:1677,Document,"Tommaso Padoa-Schioppa: Economist, policy-maker, citizen in search of European unity","Tommaso Padoa-Schioppa: Economist, policy-maker, citizen in search of European unity",2011-01-28
speech:1677,Speech,"Tommaso Padoa-Schioppa: Economist, policy-maker, citizen in search of European unity","Tommaso Padoa-Schioppa: Economist, policy-maker, citizen in search of European unity",2011-01-28
date:2011_01_28,Date,2011-01-28,,
person:fiesole,PERSON,Fiesole,,
date:28_january_2011,DATE,28 January 2011,,
loc:fiesole,GPE,Fiesole,,
person:rigour,PERSON,rigour,,
date:his_early_years,DATE,his early years,,
org:nationalokonomie,ORG,Nationalökonomie,,
person:friedrich_hayeks,PERSON,Friedrich Hayek’s,,
loc:louvain_la_neuve,GPE,Louvain-la-Neuve,,
date:last_february,DATE,Last February,,
person:il_commendatore_don_pedro,PERSON,Il Commendatore Don Pedro,,
org:bancor,ORG,Bancor,,
date:early_1970s,DATE,early 1970s,,
date:the_last_10_15_years,DATE,the last 10-15 years,,
person:herbert_stein,PERSON,Herbert Stein,,
date:1979_to_1983,DATE,1979 to 1983,,
date:between_1985_and_1991,DATE,Between 1985 and 1991,,
person:birel,PERSON,Birel,,
date:1987_89,DATE,1987-89,,
date:1989_91,DATE,1989-91,,
date:the_first_half_of_the_1990s,DATE,the first half of the 1990s,,
date:1993_97,DATE,1993-97,,
org:the_lamfalussy_committees,ORG,the Lamfalussy Committees,,
org:cesr,ORG,CESR,,
org:ceiops,ORG,CEIOPS,,
person:eurosystem_seminars,PERSON,Eurosystem Seminars,,
org:the_central_bank_of_israel,ORG,the Central Bank of Israel,,
org:the_palestinian_monetary_authority,ORG,the Palestinian Monetary Authority,,
date:the_almost_40_years,DATE,the almost 40 years,,
date:25_march_1957,DATE,25 March 1957,,
org:the_council_of_ministers_or,ORG,the Council of Ministers or,,
person:jean_giono,PERSON,Jean Giono,,
date:the_second_half_of_1990,DATE,the second half of 1990,,
org:the_council_of_the_european_communities,ORG,the Council of the European Communities,,
date:october_of_that_year,DATE,October of that year,,
org:the_foreign_ministry,ORG,the Foreign Ministry,,
org:council_conclusions,ORG,Council Conclusions,,
date:october_1990,DATE,October 1990,,
org:european_council_conclusions,ORG,European Council Conclusions,,
person:mrs_thatcher,PERSON,Mrs Thatcher,,
org:the_monetary_unions,ORG,the Monetary Union’s,,
person:franco_modigliani,PERSON,Franco Modigliani,,
org:mauro_grande,ORG,Mauro Grande,,
person:francesco_papadia,PERSON,Francesco Papadia,,
person:pierre_petit,PERSON,Pierre Petit,,
person:daniela_russo,PERSON,Daniela Russo,,
person:pierre_van,PERSON,Pierre van,,
org:haegen,ORG,Haegen,,
person:chiara_zilioli,PERSON,Chiara Zilioli,,
person:commercio,PERSON,Commercio,,
person:laurea_honoris_causa,PERSON,Laurea Honoris Causa,,
org:economia_internazionale_del_commercio,ORG,Economia Internazionale del Commercio,,
org:mercati_valutari,ORG,Mercati Valutari,,
org:trieste,ORG,Trieste,,
date:19_november_1999,DATE,19 November 1999,,
date:25_february_2010,DATE,25 February 2010,,
date:no_194_november_1994,DATE,"No 194, November 1994",,
doc:1678,Document,Wirtschafts- und finanzpolitische Herausforderungen für den Euro-Raum,Wirtschafts- und finanzpolitische Herausforderungen für den Euro-Raum,2011-01-27
speech:1678,Speech,Wirtschafts- und finanzpolitische Herausforderungen für den Euro-Raum,Wirtschafts- und finanzpolitische Herausforderungen für den Euro-Raum,2011-01-27
date:2011_01_27,Date,2011-01-27,,
person:staatskanzlei_rheinland_pfalz,PERSON,Staatskanzlei Rheinland-Pfalz,,
date:2011_2010,DATE,2011 2010,,
person:das_jahr,PERSON,das Jahr,,
person:veranderung,PERSON,Veränderung,,
person:fuhrung_europas,PERSON,Führung Europas,,
person:europaischen_stabilisierungsmechanismus,PERSON,Europäischen Stabilisierungsmechanismus,,
person:mai_2010,PERSON,Mai 2010,,
org:annahme_des_van_rompuy_abschlussberichts,ORG,Annahme des Van Rompuy Abschlussberichts,,
person:sinne,PERSON,Sinne,,
org:uber_die,ORG,über die,,
person:prioritaten,PERSON,Prioritäten,,
person:stimmen,PERSON,Stimmen,,
person:maastricht_vertrag,PERSON,Maastricht Vertrag,,
person:wirtschaftliche_konvergenz,PERSON,Wirtschaftliche Konvergenz,,
person:budgetdisziplin,PERSON,Budgetdisziplin,,
org:zeit_zu_fragen,ORG,Zeit zu fragen,,
org:acht,ORG,Acht,,
org:konstruktionsplane,ORG,Konstruktionspläne,,
person:frage_naher,PERSON,Frage näher,,
org:der_grundpfeiler_des_erfolges_des_euros,ORG,Der Grundpfeiler des Erfolges des Euros,,
person:entschlossenheit,PERSON,Entschlossenheit,,
person:die_eckpfeiler,PERSON,Die Eckpfeiler,,
person:grundung_von_europaischem_wahrungsinstitut,PERSON,Gründung von Europäischem Währungsinstitut,,
org:die_einfuhrung_des_euros,ORG,Die Einführung des Euros,,
org:existenz,ORG,Existenz,,
person:deutsche_mark,PERSON,Deutsche Mark,,
person:die_inflationsrate,PERSON,Die Inflationsrate,,
person:konsumentenpreisen,PERSON,Konsumentenpreisen,,
